tourney_date,surface,winner_id,loser_id,w_ace,l_ace,winner_rank,loser_rank,tourney_name,winner_ht,loser_ht,winner_hand,loser_hand
2023-03-20,Hard,106121,100644,2.0,5.0,97.0,15.0,Miami Masters,191.0,198.0,R,R
2023-03-20,Hard,206173,111513,3.0,3.0,11.0,58.0,Miami Masters,191.0,188.0,R,R
2023-03-20,Hard,105777,105526,23.0,10.0,27.0,103.0,Miami Masters,191.0,193.0,R,R
2023-03-20,Hard,200175,200005,10.0,8.0,35.0,78.0,Miami Masters,183.0,188.0,R,L
2023-03-20,Hard,126094,200670,16.0,7.0,7.0,50.0,Miami Masters,188.0,183.0,R,R
2023-03-20,Hard,128034,106423,21.0,23.0,9.0,94.0,Miami Masters,196.0,193.0,R,R
2023-03-20,Hard,105173,210097,8.0,12.0,62.0,39.0,Miami Masters,180.0,193.0,L,L
2023-03-20,Hard,111153,106432,11.0,2.0,119.0,20.0,Miami Masters,201.0,188.0,R,R
2023-03-20,Hard,106296,111815,7.0,3.0,65.0,12.0,Miami Masters,183.0,188.0,R,L
2023-03-20,Hard,111460,200282,21.0,2.0,79.0,18.0,Miami Masters,191.0,183.0,R,R
2023-03-20,Hard,111456,126610,7.0,11.0,55.0,23.0,Miami Masters,178.0,196.0,R,R
2023-03-20,Hard,144684,106415,6.0,3.0,56.0,34.0,Miami Masters,178.0,170.0,L,L
2023-03-20,Hard,106421,106148,3.0,2.0,5.0,84.0,Miami Masters,198.0,183.0,R,R
2023-03-20,Hard,200000,106329,12.0,4.0,6.0,81.0,Miami Masters,193.0,183.0,R,L
2023-03-20,Hard,202103,206499,4.0,5.0,31.0,102.0,Miami Masters,185.0,183.0,R,R
2023-03-20,Hard,132283,105554,6.0,3.0,59.0,29.0,Miami Masters,191.0,175.0,R,R
2023-03-20,Hard,126207,133297,12.0,17.0,14.0,123.0,Miami Masters,188.0,180.0,R,R
2023-03-20,Hard,111575,144869,7.0,6.0,16.0,73.0,Miami Masters,198.0,196.0,R,R
2023-03-20,Hard,208103,207518,4.0,2.0,44.0,21.0,Miami Masters,185.0,185.0,R,R
2023-03-20,Hard,106426,202104,4.0,1.0,82.0,33.0,Miami Masters,185.0,170.0,R,R
2023-03-20,Hard,126774,104755,,,3.0,40.0,Miami Masters,193.0,183.0,R,R
2023-03-20,Hard,105487,200335,12.0,4.0,100.0,164.0,Miami Masters,183.0,185.0,L,R
2023-03-20,Hard,105583,104918,4.0,6.0,76.0,52.0,Miami Masters,183.0,191.0,R,R
2023-03-20,Hard,206909,106214,10.0,11.0,45.0,85.0,Miami Masters,188.0,193.0,R,R
2023-03-20,Hard,144817,105077,10.0,3.0,47.0,51.0,Miami Masters,196.0,188.0,L,L
2023-03-20,Hard,207182,104545,6.0,15.0,182.0,46.0,Miami Masters,185.0,208.0,R,R
2023-03-20,Hard,105550,122669,3.0,6.0,581.0,88.0,Miami Masters,183.0,185.0,L,R
2023-03-20,Hard,200059,106378,6.0,2.0,64.0,544.0,Miami Masters,183.0,188.0,R,R
2023-03-20,Hard,105916,106398,9.0,5.0,74.0,63.0,Miami Masters,188.0,185.0,R,R
2023-03-20,Hard,125802,127157,6.0,4.0,80.0,114.0,Miami Masters,193.0,188.0,R,R
2023-03-20,Hard,200615,144707,16.0,1.0,93.0,53.0,Miami Masters,196.0,183.0,R,R
2023-03-20,Hard,200325,132686,4.0,2.0,54.0,68.0,Miami Masters,188.0,185.0,R,R
2023-03-20,Hard,106121,126239,0.0,0.0,97.0,72.0,Miami Masters,191.0,196.0,R,R
2023-03-20,Hard,111513,126846,13.0,9.0,58.0,168.0,Miami Masters,188.0,188.0,R,R
2023-03-20,Hard,105526,104926,10.0,9.0,103.0,91.0,Miami Masters,193.0,178.0,R,R
2023-03-20,Hard,200005,104792,1.0,1.0,78.0,280.0,Miami Masters,188.0,193.0,L,R
2023-03-20,Hard,200670,122330,4.0,9.0,50.0,48.0,Miami Masters,183.0,196.0,R,R
2023-03-20,Hard,106423,200267,11.0,10.0,94.0,135.0,Miami Masters,193.0,185.0,R,R
2023-03-20,Hard,105173,209992,9.0,1.0,62.0,181.0,Miami Masters,180.0,180.0,L,L
2023-03-20,Hard,111153,106045,6.0,3.0,119.0,122.0,Miami Masters,201.0,180.0,R,R
2023-03-20,Hard,106296,126128,8.0,6.0,65.0,104.0,Miami Masters,183.0,185.0,R,R
2023-03-20,Hard,111460,124079,12.0,3.0,79.0,121.0,Miami Masters,191.0,185.0,R,R
2023-03-20,Hard,111456,123755,3.0,2.0,55.0,89.0,Miami Masters,178.0,191.0,R,R
2023-03-20,Hard,144684,111442,3.0,4.0,56.0,83.0,Miami Masters,178.0,183.0,L,R
2023-03-20,Hard,106148,126523,1.0,0.0,84.0,41.0,Miami Masters,183.0,183.0,R,R
2023-03-20,Hard,106329,106186,9.0,9.0,81.0,70.0,Miami Masters,183.0,178.0,L,R
2023-03-20,Hard,206499,144719,8.0,3.0,102.0,66.0,Miami Masters,183.0,183.0,R,R
2023-03-20,Hard,132283,106233,6.0,1.0,59.0,106.0,Miami Masters,191.0,185.0,R,R
2023-03-20,Hard,133297,105332,10.0,7.0,123.0,170.0,Miami Masters,180.0,196.0,R,R
2023-03-20,Hard,144869,200303,6.0,2.0,73.0,117.0,Miami Masters,196.0,191.0,R,R
2023-03-20,Hard,208103,105948,9.0,6.0,44.0,67.0,Miami Masters,185.0,180.0,R,R
2023-03-20,Hard,106426,106218,3.0,12.0,82.0,71.0,Miami Masters,185.0,180.0,R,R
2023-03-20,Hard,104755,106331,9.0,12.0,40.0,86.0,Miami Masters,183.0,183.0,R,R
2023-04-03,Clay,134770,200175,3.0,1.0,5.0,40.0,Estoril,183.0,183.0,R,R
2023-04-03,Clay,134770,111460,3.0,16.0,5.0,80.0,Estoril,183.0,191.0,R,R
2023-04-03,Clay,200175,106065,5.0,2.0,40.0,96.0,Estoril,183.0,185.0,R,R
2023-04-03,Clay,134770,202104,2.0,1.0,5.0,32.0,Estoril,183.0,170.0,R,R
2023-04-03,Clay,111460,106233,5.0,3.0,80.0,111.0,Estoril,191.0,185.0,R,R
2023-04-03,Clay,106065,200221,3.0,3.0,96.0,24.0,Estoril,185.0,183.0,R,R
2023-04-03,Clay,200175,126523,2.0,2.0,40.0,43.0,Estoril,183.0,183.0,R,R
2023-04-03,Clay,134770,105311,4.0,4.0,5.0,147.0,Estoril,183.0,185.0,R,R
2023-04-03,Clay,202104,106398,0.0,2.0,32.0,67.0,Estoril,170.0,185.0,R,R
2023-04-03,Clay,111460,105138,14.0,2.0,80.0,28.0,Estoril,191.0,183.0,R,R
2023-04-03,Clay,106233,210097,1.0,0.0,111.0,39.0,Estoril,185.0,193.0,R,L
2023-04-03,Clay,106065,104926,11.0,1.0,96.0,97.0,Estoril,185.0,178.0,R,R
2023-04-03,Clay,200221,209414,2.0,0.0,24.0,91.0,Estoril,183.0,178.0,R,R
2023-04-03,Clay,200175,200514,5.0,3.0,40.0,120.0,Estoril,183.0,191.0,R,L
2023-04-03,Clay,126523,128034,2.0,7.0,43.0,12.0,Estoril,183.0,196.0,R,R
2023-04-03,Clay,105311,206748,2.0,3.0,147.0,121.0,Estoril,185.0,183.0,R,L
2023-04-03,Clay,106398,202358,6.0,0.0,67.0,145.0,Estoril,185.0,175.0,R,R
2023-04-03,Clay,202104,105430,2.0,0.0,32.0,106.0,Estoril,170.0,175.0,R,R
2023-04-03,Clay,111460,132686,8.0,5.0,80.0,65.0,Estoril,191.0,185.0,R,R
2023-04-03,Clay,106233,124116,4.0,2.0,111.0,122.0,Estoril,185.0,191.0,R,R
2023-04-03,Clay,210097,106005,8.0,3.0,39.0,63.0,Estoril,193.0,180.0,L,R
2023-04-03,Clay,106065,106043,5.0,2.0,96.0,36.0,Estoril,185.0,170.0,R,R
2023-04-03,Clay,104926,105561,1.0,1.0,97.0,224.0,Estoril,178.0,185.0,R,L
2023-04-03,Clay,209414,105155,1.0,0.0,91.0,475.0,Estoril,178.0,180.0,R,R
2023-04-03,Clay,200175,208134,2.0,1.0,40.0,161.0,Estoril,183.0,185.0,R,R
2023-04-03,Clay,200514,105077,8.0,1.0,120.0,52.0,Estoril,191.0,188.0,L,L
2023-04-03,Clay,126523,210012,0.0,0.0,43.0,596.0,Estoril,183.0,180.0,R,R
2023-04-03,Clay,126207,144869,12.0,6.0,15.0,73.0,Houston,188.0,196.0,R,R
2023-04-03,Clay,126207,133835,5.0,4.0,15.0,123.0,Houston,188.0,191.0,R,L
2023-04-03,Clay,144869,105870,6.0,1.0,73.0,134.0,Houston,196.0,193.0,R,R
2023-04-03,Clay,126207,106186,9.0,11.0,15.0,71.0,Houston,188.0,178.0,R,R
2023-04-03,Clay,133835,200670,8.0,2.0,123.0,54.0,Houston,191.0,183.0,L,R
2023-04-03,Clay,144869,106426,12.0,3.0,73.0,74.0,Houston,196.0,185.0,R,R
2023-04-03,Clay,105870,207830,7.0,1.0,134.0,138.0,Houston,193.0,183.0,R,R
2023-04-03,Clay,126207,105449,9.0,5.0,15.0,152.0,Houston,188.0,188.0,R,R
2023-04-03,Clay,106186,123755,3.0,6.0,71.0,94.0,Houston,178.0,191.0,R,R
2023-04-03,Clay,133835,104545,5.0,7.0,123.0,46.0,Houston,191.0,208.0,L,R
2023-04-03,Clay,200670,106045,6.0,2.0,54.0,137.0,Houston,183.0,180.0,R,R
2023-04-03,Clay,144869,126845,4.0,6.0,73.0,86.0,Houston,196.0,185.0,R,R
2023-04-03,Clay,106426,200267,5.0,4.0,74.0,167.0,Houston,185.0,185.0,R,R
2023-04-03,Clay,207830,106218,3.0,8.0,138.0,69.0,Houston,183.0,180.0,R,R
2023-04-03,Clay,105870,126205,1.0,4.0,134.0,18.0,Houston,193.0,185.0,R,R
2023-04-03,Clay,105449,105487,4.0,12.0,152.0,113.0,Houston,188.0,183.0,R,L
2023-04-03,Clay,123755,111190,12.0,2.0,94.0,93.0,Houston,191.0,193.0,R,R
2023-04-03,Clay,106186,104269,3.0,0.0,71.0,232.0,Houston,178.0,188.0,R,L
2023-04-03,Clay,133835,206499,3.0,9.0,123.0,101.0,Houston,191.0,183.0,L,R
2023-04-03,Clay,106045,126846,5.0,12.0,137.0,151.0,Houston,180.0,188.0,R,R
2023-04-03,Clay,200670,111442,6.0,5.0,54.0,84.0,Houston,183.0,183.0,R,R
2023-04-03,Clay,144869,207678,2.0,3.0,73.0,119.0,Houston,196.0,183.0,R,L
2023-04-03,Clay,126845,127157,5.0,9.0,86.0,108.0,Houston,185.0,188.0,R,R
2023-04-03,Clay,106426,106198,6.0,1.0,74.0,112.0,Houston,185.0,180.0,R,R
2023-04-03,Clay,106218,105877,4.0,1.0,69.0,99.0,Houston,180.0,185.0,R,R
2023-04-03,Clay,207830,106058,4.0,4.0,138.0,166.0,Houston,183.0,191.0,R,R
2023-04-03,Clay,105870,133297,5.0,6.0,134.0,107.0,Houston,193.0,180.0,R,R
2023-04-03,Clay,106148,124186,2.0,8.0,82.0,126.0,Marrakech,183.0,183.0,R,R
2023-04-03,Clay,124186,200303,1.0,4.0,126.0,114.0,Marrakech,183.0,191.0,R,R
2023-04-03,Clay,106148,105554,1.0,2.0,82.0,30.0,Marrakech,183.0,175.0,R,R
2023-04-03,Clay,124186,207518,0.0,1.0,126.0,21.0,Marrakech,183.0,185.0,R,R
2023-04-03,Clay,200303,106331,4.0,2.0,114.0,87.0,Marrakech,191.0,183.0,R,R
2023-04-03,Clay,106148,134868,1.0,4.0,82.0,35.0,Marrakech,183.0,188.0,R,R
2023-04-03,Clay,105554,131934,0.0,2.0,30.0,201.0,Marrakech,175.0,193.0,R,R
2023-04-03,Clay,207518,200384,0.0,0.0,21.0,104.0,Marrakech,185.0,173.0,R,L
2023-04-03,Clay,124186,208859,4.0,5.0,126.0,115.0,Marrakech,183.0,180.0,R,R
2023-04-03,Clay,106331,122298,4.0,7.0,87.0,31.0,Marrakech,183.0,191.0,R,R
2023-04-03,Clay,200303,126127,2.0,1.0,114.0,50.0,Marrakech,191.0,183.0,R,R
2023-04-03,Clay,106148,106220,0.0,0.0,82.0,207.0,Marrakech,183.0,183.0,R,R
2023-04-03,Clay,134868,111200,4.0,4.0,35.0,157.0,Marrakech,188.0,185.0,R,R
2023-04-03,Clay,131934,144719,5.0,2.0,201.0,83.0,Marrakech,193.0,183.0,R,R
2023-04-03,Clay,105554,200615,3.0,5.0,30.0,95.0,Marrakech,175.0,196.0,R,R
2023-04-03,Clay,200384,105526,5.0,12.0,104.0,100.0,Marrakech,173.0,193.0,L,R
2023-04-03,Clay,208859,106234,3.0,4.0,115.0,124.0,Marrakech,180.0,185.0,R,R
2023-04-03,Clay,124186,104755,5.0,1.0,126.0,42.0,Marrakech,183.0,183.0,R,R
2023-04-03,Clay,106331,109686,6.0,1.0,87.0,181.0,Marrakech,183.0,180.0,R,R
2023-04-03,Clay,200303,124079,5.0,1.0,114.0,125.0,Marrakech,191.0,185.0,R,R
2023-04-03,Clay,126127,106072,5.0,0.0,50.0,295.0,Marrakech,183.0,178.0,R,R
2023-04-03,Clay,106148,202195,3.0,9.0,82.0,38.0,Marrakech,183.0,201.0,R,R
2023-04-03,Clay,106220,126409,1.0,3.0,207.0,129.0,Marrakech,183.0,196.0,R,R
2023-04-03,Clay,111200,125842,8.0,1.0,157.0,720.0,Marrakech,185.0,191.0,R,R
2023-04-03,Clay,131934,111797,4.0,4.0,201.0,59.0,Marrakech,193.0,201.0,R,R
2023-04-03,Clay,144719,200611,4.0,0.0,83.0,445.0,Marrakech,183.0,193.0,R,R
2023-04-03,Clay,200615,207794,4.0,1.0,95.0,937.0,Marrakech,196.0,188.0,R,R
2023-04-10,Clay,126094,208029,5.0,6.0,6.0,9.0,Monte Carlo Masters,188.0,188.0,R,R
2023-04-10,Clay,208029,206173,4.0,0.0,9.0,8.0,Monte Carlo Masters,188.0,191.0,R,R
2023-04-10,Clay,126094,126203,2.0,5.0,6.0,10.0,Monte Carlo Masters,188.0,196.0,R,R
2023-04-10,Clay,206173,207518,1.0,1.0,8.0,21.0,Monte Carlo Masters,191.0,185.0,R,R
2023-04-10,Clay,208029,106421,1.0,1.0,9.0,5.0,Monte Carlo Masters,188.0,198.0,R,R
2023-04-10,Clay,126094,105526,7.0,6.0,6.0,100.0,Monte Carlo Masters,188.0,193.0,R,R
2023-04-10,Clay,126203,126774,3.0,1.0,10.0,3.0,Monte Carlo Masters,196.0,193.0,R,R
2023-04-10,Clay,207518,104925,6.0,1.0,21.0,1.0,Monte Carlo Masters,185.0,188.0,R,R
2023-04-10,Clay,206173,128034,3.0,15.0,8.0,13.0,Monte Carlo Masters,191.0,196.0,R,R
2023-04-10,Clay,106421,100644,3.0,4.0,5.0,16.0,Monte Carlo Masters,198.0,198.0,R,R
2023-04-10,Clay,208029,126610,,,9.0,22.0,Monte Carlo Masters,188.0,196.0,R,R
2023-04-10,Clay,126094,111575,5.0,2.0,6.0,12.0,Monte Carlo Masters,188.0,198.0,R,R
2023-04-10,Clay,105526,134770,3.0,3.0,100.0,4.0,Monte Carlo Masters,193.0,183.0,R,R
2023-04-10,Clay,126203,208103,5.0,2.0,10.0,42.0,Monte Carlo Masters,196.0,185.0,R,R
2023-04-10,Clay,126774,111797,8.0,3.0,3.0,58.0,Monte Carlo Masters,193.0,201.0,R,R
2023-04-10,Clay,104925,123809,4.0,5.0,1.0,198.0,Monte Carlo Masters,188.0,191.0,R,L
2023-04-10,Clay,207518,208134,1.0,0.0,21.0,159.0,Monte Carlo Masters,185.0,185.0,R,R
2023-04-10,Clay,128034,207733,20.0,5.0,13.0,56.0,Monte Carlo Masters,196.0,193.0,R,L
2023-04-10,Clay,206173,106043,2.0,0.0,8.0,37.0,Monte Carlo Masters,191.0,170.0,R,R
2023-04-10,Clay,106421,132283,2.0,0.0,5.0,45.0,Monte Carlo Masters,198.0,191.0,R,R
2023-04-10,Clay,100644,105138,11.0,2.0,16.0,29.0,Monte Carlo Masters,198.0,183.0,R,R
2023-04-10,Clay,126610,202103,3.0,2.0,22.0,33.0,Monte Carlo Masters,196.0,185.0,R,R
2023-04-10,Clay,208029,106233,0.0,2.0,9.0,106.0,Monte Carlo Masters,188.0,185.0,R,R
2023-04-10,Clay,126094,144719,1.0,1.0,6.0,83.0,Monte Carlo Masters,188.0,183.0,R,R
2023-04-10,Clay,111575,125802,3.0,0.0,12.0,74.0,Monte Carlo Masters,198.0,193.0,R,R
2023-04-10,Clay,105526,200282,6.0,1.0,100.0,19.0,Monte Carlo Masters,193.0,183.0,R,R
2023-04-10,Clay,134770,122298,2.0,3.0,4.0,31.0,Monte Carlo Masters,183.0,191.0,R,R
2023-04-10,Clay,126203,104527,8.0,2.0,10.0,90.0,Monte Carlo Masters,196.0,183.0,R,R
2023-04-10,Clay,208103,105777,2.0,3.0,42.0,25.0,Monte Carlo Masters,185.0,191.0,R,R
2023-04-10,Clay,111797,200615,7.0,10.0,58.0,94.0,Monte Carlo Masters,201.0,196.0,R,R
2023-04-10,Clay,126774,126127,1.0,1.0,3.0,48.0,Monte Carlo Masters,193.0,183.0,R,R
2023-04-10,Clay,123809,111456,7.0,9.0,198.0,52.0,Monte Carlo Masters,191.0,178.0,L,R
2023-04-10,Clay,208134,200473,1.0,4.0,159.0,357.0,Monte Carlo Masters,185.0,193.0,R,R
2023-04-10,Clay,207518,200175,6.0,1.0,21.0,34.0,Monte Carlo Masters,185.0,183.0,R,R
2023-04-10,Clay,128034,111513,14.0,2.0,13.0,62.0,Monte Carlo Masters,196.0,188.0,R,R
2023-04-10,Clay,207733,202104,6.0,1.0,56.0,32.0,Monte Carlo Masters,193.0,170.0,L,R
2023-04-10,Clay,106043,105676,3.0,1.0,37.0,85.0,Monte Carlo Masters,170.0,180.0,R,R
2023-04-10,Clay,132283,200005,4.0,2.0,45.0,79.0,Monte Carlo Masters,191.0,188.0,R,L
2023-04-10,Clay,105138,105936,7.0,4.0,29.0,78.0,Monte Carlo Masters,183.0,185.0,R,R
2023-04-10,Clay,100644,122330,3.0,7.0,16.0,53.0,Monte Carlo Masters,198.0,196.0,R,R
2023-04-10,Clay,202103,111815,4.0,1.0,33.0,14.0,Monte Carlo Masters,185.0,188.0,R,L
2023-04-10,Clay,126610,202195,3.0,6.0,22.0,40.0,Monte Carlo Masters,196.0,201.0,R,R
2023-04-10,Clay,106233,104755,6.0,1.0,106.0,43.0,Monte Carlo Masters,185.0,183.0,R,R
2023-04-10,Clay,144719,144817,4.0,4.0,83.0,60.0,Monte Carlo Masters,183.0,196.0,R,L
2023-04-10,Clay,125802,105554,1.0,3.0,74.0,28.0,Monte Carlo Masters,193.0,175.0,R,R
2023-04-10,Clay,111575,200221,1.0,1.0,12.0,24.0,Monte Carlo Masters,198.0,183.0,R,R
2023-04-10,Clay,200282,104918,1.0,1.0,19.0,54.0,Monte Carlo Masters,183.0,191.0,R,R
2023-04-10,Clay,105526,105077,7.0,1.0,100.0,50.0,Monte Carlo Masters,193.0,188.0,R,L
2023-04-10,Clay,122298,105916,2.0,1.0,31.0,73.0,Monte Carlo Masters,191.0,188.0,R,R
2023-04-10,Clay,104527,134868,9.0,7.0,90.0,35.0,Monte Carlo Masters,183.0,188.0,R,R
2023-04-10,Clay,105777,210097,10.0,9.0,25.0,39.0,Monte Carlo Masters,191.0,193.0,R,L
2023-04-10,Clay,208103,200325,3.0,1.0,42.0,38.0,Monte Carlo Masters,185.0,188.0,R,R
2023-04-10,Clay,111797,106432,4.0,3.0,58.0,20.0,Monte Carlo Masters,201.0,188.0,R,R
2023-04-10,Clay,200615,105583,13.0,2.0,94.0,69.0,Monte Carlo Masters,196.0,183.0,R,R
2023-04-10,Clay,126127,126523,2.0,1.0,48.0,41.0,Monte Carlo Masters,183.0,183.0,R,R
2023-04-17,Clay,207989,126774,3.0,1.0,2.0,5.0,Barcelona,183.0,193.0,R,R
2023-04-17,Clay,207989,105554,4.0,0.0,2.0,26.0,Barcelona,183.0,175.0,R,R
2023-04-17,Clay,126774,207518,5.0,0.0,5.0,20.0,Barcelona,193.0,185.0,R,R
2023-04-17,Clay,207989,200221,1.0,1.0,2.0,38.0,Barcelona,183.0,183.0,R,R
2023-04-17,Clay,105554,202103,2.0,3.0,26.0,32.0,Barcelona,175.0,185.0,R,R
2023-04-17,Clay,207518,206173,,,20.0,8.0,Barcelona,185.0,191.0,R,R
2023-04-17,Clay,126774,200282,1.0,0.0,5.0,19.0,Barcelona,193.0,183.0,R,R
2023-04-17,Clay,207989,105138,3.0,1.0,2.0,25.0,Barcelona,183.0,183.0,R,R
2023-04-17,Clay,200221,200325,1.0,3.0,38.0,40.0,Barcelona,183.0,188.0,R,R
2023-04-17,Clay,202103,134770,1.0,2.0,32.0,3.0,Barcelona,185.0,183.0,R,R
2023-04-17,Clay,105554,111575,5.0,5.0,26.0,11.0,Barcelona,175.0,198.0,R,R
2023-04-17,Clay,207518,111815,1.0,2.0,20.0,13.0,Barcelona,185.0,188.0,R,L
2023-04-17,Clay,206173,106415,4.0,0.0,8.0,35.0,Barcelona,191.0,170.0,R,L
2023-04-17,Clay,200282,105777,,,19.0,31.0,Barcelona,183.0,191.0,R,R
2023-04-17,Clay,126774,133430,1.0,5.0,5.0,28.0,Barcelona,193.0,185.0,R,L
2023-04-17,Clay,207989,132686,0.0,0.0,2.0,79.0,Barcelona,183.0,185.0,R,R
2023-04-17,Clay,105138,126523,1.0,2.0,25.0,41.0,Barcelona,183.0,183.0,R,R
2023-04-17,Clay,200221,144869,0.0,4.0,38.0,59.0,Barcelona,183.0,196.0,R,R
2023-04-17,Clay,200325,126207,11.0,4.0,40.0,12.0,Barcelona,188.0,188.0,R,R
2023-04-17,Clay,134770,210097,0.0,3.0,3.0,37.0,Barcelona,183.0,193.0,R,L
2023-04-17,Clay,202103,208859,0.0,1.0,32.0,125.0,Barcelona,185.0,180.0,R,R
2023-04-17,Clay,105554,208286,4.0,3.0,26.0,105.0,Barcelona,175.0,185.0,R,R
2023-04-17,Clay,111575,111797,2.0,4.0,11.0,51.0,Barcelona,198.0,201.0,R,R
2023-04-17,Clay,111815,200303,2.0,2.0,13.0,108.0,Barcelona,188.0,191.0,L,R
2023-04-17,Clay,207518,106186,2.0,1.0,20.0,66.0,Barcelona,185.0,178.0,R,R
2023-04-17,Clay,106415,105676,3.0,2.0,35.0,99.0,Barcelona,170.0,180.0,L,R
2023-04-17,Clay,206173,106043,1.0,1.0,8.0,48.0,Barcelona,191.0,170.0,R,R
2023-04-17,Clay,200282,207686,0.0,0.0,19.0,98.0,Barcelona,183.0,185.0,R,R
2023-04-17,Clay,105777,105877,6.0,1.0,31.0,120.0,Barcelona,191.0,185.0,R,R
2023-04-17,Clay,133430,106075,13.0,2.0,28.0,155.0,Barcelona,185.0,183.0,L,R
2023-04-17,Clay,126774,106398,1.0,2.0,5.0,69.0,Barcelona,193.0,185.0,R,R
2023-04-17,Clay,132686,125802,2.0,4.0,79.0,61.0,Barcelona,185.0,193.0,R,R
2023-04-17,Clay,126523,105226,0.0,1.0,41.0,745.0,Barcelona,183.0,180.0,R,R
2023-04-17,Clay,144869,104665,3.0,0.0,59.0,323.0,Barcelona,196.0,180.0,R,R
2023-04-17,Clay,200325,122330,0.0,1.0,40.0,55.0,Barcelona,188.0,196.0,R,R
2023-04-17,Clay,210097,111456,9.0,1.0,37.0,54.0,Barcelona,193.0,178.0,L,R
2023-04-17,Clay,208859,104269,3.0,1.0,125.0,244.0,Barcelona,180.0,188.0,R,L
2023-04-17,Clay,208286,144719,1.0,0.0,105.0,83.0,Barcelona,185.0,183.0,R,R
2023-04-17,Clay,111797,105477,5.0,3.0,51.0,240.0,Barcelona,201.0,178.0,R,R
2023-04-17,Clay,200303,208071,6.0,2.0,108.0,180.0,Barcelona,191.0,185.0,R,R
2023-04-17,Clay,106186,209405,2.0,5.0,66.0,300.0,Barcelona,178.0,185.0,R,L
2023-04-17,Clay,105676,103852,8.0,11.0,99.0,593.0,Barcelona,180.0,188.0,R,L
2023-04-17,Clay,106043,200059,0.0,1.0,48.0,56.0,Barcelona,170.0,183.0,R,R
2023-04-17,Clay,207686,105841,6.0,1.0,98.0,223.0,Barcelona,185.0,180.0,R,R
2023-04-17,Clay,105877,105077,2.0,4.0,120.0,58.0,Barcelona,185.0,188.0,R,L
2023-04-17,Clay,106075,124079,3.0,0.0,155.0,136.0,Barcelona,183.0,185.0,R,R
2023-04-17,Clay,106398,133835,4.0,3.0,69.0,121.0,Barcelona,185.0,191.0,R,L
2023-04-17,Clay,208029,122298,4.0,3.0,7.0,29.0,Munich,188.0,191.0,R,R
2023-04-17,Clay,208029,106331,3.0,1.0,7.0,82.0,Munich,188.0,183.0,R,R
2023-04-17,Clay,122298,126203,2.0,7.0,29.0,10.0,Munich,191.0,196.0,R,R
2023-04-17,Clay,208029,106426,2.0,1.0,7.0,86.0,Munich,188.0,185.0,R,R
2023-04-17,Clay,106331,207925,5.0,10.0,82.0,208.0,Munich,183.0,183.0,R,R
2023-04-17,Clay,122298,106218,1.0,2.0,29.0,68.0,Munich,191.0,180.0,R,R
2023-04-17,Clay,126203,106233,1.0,2.0,10.0,101.0,Munich,196.0,185.0,R,R
2023-04-17,Clay,208029,105870,2.0,0.0,7.0,112.0,Munich,188.0,193.0,R,R
2023-04-17,Clay,106426,132283,0.0,2.0,86.0,45.0,Munich,185.0,191.0,R,R
2023-04-17,Clay,106331,100644,1.0,9.0,82.0,16.0,Munich,183.0,198.0,R,R
2023-04-17,Clay,207925,106214,2.0,2.0,208.0,94.0,Munich,183.0,193.0,R,R
2023-04-17,Clay,106218,106310,6.0,5.0,68.0,209.0,Munich,180.0,193.0,R,R
2023-04-17,Clay,122298,106234,3.0,2.0,29.0,129.0,Munich,191.0,185.0,R,R
2023-04-17,Clay,106233,144817,5.0,8.0,101.0,63.0,Munich,185.0,196.0,R,L
2023-04-17,Clay,126203,105916,9.0,2.0,10.0,75.0,Munich,196.0,188.0,R,R
2023-04-17,Clay,105870,106329,10.0,5.0,112.0,89.0,Munich,193.0,183.0,R,L
2023-04-17,Clay,106426,209916,2.0,4.0,86.0,478.0,Munich,185.0,185.0,R,R
2023-04-17,Clay,132283,111460,5.0,10.0,45.0,65.0,Munich,191.0,191.0,R,R
2023-04-17,Clay,106331,200005,6.0,1.0,82.0,72.0,Munich,183.0,188.0,R,L
2023-04-17,Clay,207925,111442,2.0,5.0,208.0,91.0,Munich,183.0,183.0,R,R
2023-04-17,Clay,106214,202104,5.0,0.0,94.0,30.0,Munich,193.0,170.0,R,R
2023-04-17,Clay,106218,106148,5.0,3.0,68.0,53.0,Munich,180.0,183.0,R,R
2023-04-17,Clay,106310,105526,9.0,10.0,209.0,64.0,Munich,193.0,193.0,R,R
2023-04-17,Clay,106234,127157,3.0,4.0,129.0,93.0,Munich,185.0,188.0,R,R
2023-04-17,Clay,144817,106378,8.0,8.0,63.0,509.0,Munich,196.0,188.0,L,R
2023-04-17,Clay,106233,106005,2.0,0.0,101.0,60.0,Munich,185.0,180.0,R,R
2023-04-17,Clay,105916,208819,4.0,1.0,75.0,412.0,Munich,188.0,183.0,R,R
2023-04-17,Clay,105583,126094,1.0,5.0,70.0,6.0,Banja Luka,183.0,188.0,R,R
2023-04-17,Clay,105583,200175,1.0,3.0,70.0,33.0,Banja Luka,183.0,183.0,R,R
2023-04-17,Clay,126094,144684,5.0,3.0,6.0,73.0,Banja Luka,188.0,178.0,R,L
2023-04-17,Clay,105583,104925,3.0,3.0,70.0,1.0,Banja Luka,183.0,188.0,R,R
2023-04-17,Clay,200175,208103,2.0,1.0,33.0,36.0,Banja Luka,183.0,185.0,R,R
2023-04-17,Clay,144684,111513,2.0,4.0,73.0,78.0,Banja Luka,178.0,188.0,L,R
